city,state,country,dim_1,dim_2,dim_3,dim_4
WiederkehrVillage,AR,US,-0.00487229,-0.041866265,0.0522772,0.005277036
Pendleton,MO,US,0.011406038,-0.04689718,0.022901129,-0.034096174
Hollister,OK,US,-0.02505687,-0.04135526,0.03584834,0.0050703925
Tarnov,NE,US,-0.025144778,-0.024349047,0.01113394,-0.025811888
SodaSprings,CA,US,-0.030310541,0.0008090741,0.005174315,0.004186535
CityoftheSun,NM,US,-0.037821256,0.002745651,-0.023279471,0.0072076684
Harbine,NE,US,-0.018173562,-0.031962186,0.011138675,-0.022620114
Dayton,AL,US,0.04061576,0.0032526795,0.025328744,0.048526723
Emmet,NE,US,-0.03328925,-0.02526334,0.018971963,-0.016121756
Vista,MO,US,-0.004407705,-0.046700664,0.045840405,-0.02562358
Faywood,NM,US,-0.037015297,0.0043502497,-0.0024248273,0.00631188
Hampden,ND,US,-0.025811713,-0.013301767,-0.006266087,-0.0047392864
Saronville,NE,US,-0.025228962,-0.029821258,0.014014741,-0.021034693
Stockham,NE,US,-0.026881294,-0.028788207,0.013039124,-0.021853628
Robertson,WY,US,-0.036466572,-0.0118925115,0.01856739,0.0031342176
Graham,AL,US,0.051157687,-0.006715835,0.028534042,0.0493182
DeerGrove,IL,US,0.0069301655,-0.027466653,-0.019081712,-0.03385205
Cayuse,OR,US,-0.034325287,-0.00881772,-0.006021629,0.004905795
Harwood,MO,US,-0.0043077357,-0.051589224,0.034339193,-0.02623239
Fenwick,CT,US,-0.020669714,0.0494659,-0.030475575,0.011491749
Caballo,NM,US,-0.039323233,0.0047983825,-0.0068593766,0.0040815617
Aldrich,MN,US,-0.021978129,-0.011892361,-0.009792718,-0.020376088
PortClarence,AK,US,-0.05125585,0.006451901,0.043798096,0.00078059343
LaPrairie,IL,US,0.008639725,-0.03202207,0.0029386773,-0.03878177
Inverness,MT,US,-0.028798232,-0.01672184,0.01584265,-0.004052043
KickingHorse,MT,US,-0.037033916,-0.024761794,0.0146768745,-0.0020404393
Boyds,WA,US,-0.03223225,-0.019886414,-0.013678328,-0.0183172
Ramirez-Perez,TX,US,-0.02684194,-0.006728433,0.08890152,0.031694956
LasLomitas,TX,US,-0.024738833,-0.009148157,0.08516309,0.031733822
LittleAmerica,WY,US,-0.03134959,-0.018698415,0.008629532,0.0016920773
Zion,OK,US,-0.008897771,-0.040013112,0.06433432,0.0006158351
Cutter,AZ,US,-0.028306684,0.0067671225,-0.024622113,0.010923775
AuroraCenter,SD,US,-0.024874676,-0.021403052,0.003216181,-0.018353356
Ernstville,MD,US,0.025583537,0.074134625,0.020441744,-0.030932102
NorthLilbourn,MO,US,0.031182323,-0.037558727,0.015591433,-0.0029324691
Osgood,MO,US,-0.0063250763,-0.028643103,0.009818956,-0.043411084
Islandton,SC,US,0.038790043,0.00031410903,-0.017251538,0.038038075
Norman,NE,US,-0.028170096,-0.03151073,0.020015277,-0.014476989
Youngsville,NM,US,-0.03734503,-0.010650348,0.014217189,0.003907664
Musselshell,MT,US,-0.029626576,-0.016872311,0.024226341,0.006713117
Pronghorn,OR,US,-0.037627056,-0.0056152735,-0.0006795133,0.008288228
Lookout,CA,US,-0.026694657,0.0019927034,-0.015211262,0.012513892
Louisburg,MN,US,-0.022440093,-0.01925557,-0.0039173365,-0.021708108
Erwin,SD,US,-0.029129287,-0.013894234,0.004503625,-0.01703439
ManleyHotSprings,AK,US,-0.03793967,-0.00052495295,0.032319717,-0.0041277544
Tinsman,AR,US,0.013746008,-0.028788421,0.044259813,0.03416071
KickapooSite5,KS,US,-0.018320477,-0.039272282,0.012327064,-0.032450344
Okaton,SD,US,-0.037330944,-0.030374391,0.0205806,-0.015044666
WebstersCrossing,NY,US,-0.010102734,0.0408709,0.01919482,-0.025278583
NaraVisa,NM,US,-0.03776261,-0.015404078,0.026648382,0.0029753095
Tillatoba,MS,US,0.026749665,-0.030191498,0.037752967,0.0331976
Jenkinsville,SC,US,0.057602275,-0.010388929,0.01229276,0.021345565
Clifford,ND,US,-0.023051923,-0.018319447,-0.012871671,-0.014987929
Lorton,NE,US,-0.013453187,-0.031686988,0.001185003,-0.032724977
Regan,ND,US,-0.023538897,-0.019050866,-0.0004357769,-0.0042491746
TatMomoli,AZ,US,-0.023381155,0.008834199,-0.053476796,0.009602528
Byersville,NY,US,-0.0090615405,0.041747905,0.016687931,-0.025424631
Smicksburg,PA,US,0.018623454,0.05230923,0.027675621,-0.04735145
Meridian,OK,US,-0.009371997,-0.049124952,0.034067653,-0.0053224987
McCoy,CO,US,-0.030021405,-0.009701436,0.024405163,-0.000376001
WightmansGrove,OH,US,0.023245664,0.013339191,-0.00614092,-0.044344198
MatfieldGreen,KS,US,-0.013203193,-0.042348307,0.02671464,-0.016308004
Huntley,NE,US,-0.028276356,-0.030011198,0.018085228,-0.011334369
Udell,IA,US,-0.0066259215,-0.031836756,0.005498916,-0.04089789
Lebanon,SD,US,-0.029818289,-0.021558402,0.0094782915,-0.008965962
Leonard,MN,US,-0.025063986,-0.0128268385,-0.0023390679,-0.015592523
Tonsina,AK,US,-0.02831344,-0.011594414,0.004470456,0.00060186145
Glenville,NC,US,0.031803705,-0.011482785,0.056416705,0.01481771
Marysville,MT,US,-0.036123347,-0.006777512,0.033435397,0.0057068476
KickapooSite7,KS,US,-0.018320477,-0.039272282,0.012327064,-0.032450344
Anderson,IA,US,-0.009111515,-0.033107936,-0.006117189,-0.035419155
Vining,KS,US,-0.014769876,-0.037183136,0.014249324,-0.019936755
Strathcona,MN,US,-0.020574154,-0.014142323,-0.0038306466,-0.014151406
Owasa,IA,US,-0.015953865,-0.027067963,-0.014993651,-0.0252534
Fredonia,ND,US,-0.027771857,-0.016232304,0.0037597066,-0.006775316
Sugden,OK,US,-0.020385515,-0.044673644,0.045716915,0.0067328606
Coyville,KS,US,-0.0027710262,-0.050977577,0.021672161,-0.016812863
RockyFord,OK,US,-0.008189628,-0.04242201,0.05527417,-0.0046620066
Millerton,IA,US,-0.008685715,-0.030496053,0.0051342053,-0.038849987
LakeSanteetlah,NC,US,0.035172112,-0.008207864,0.044887554,0.023724323
GuadalupeGuerra,TX,US,-0.025021952,-0.00525303,0.07525811,0.032388084
WestRoyLake,MN,US,-0.022163918,-0.011419062,-0.0019843364,-0.012376019
Arbela,MO,US,0.00069796975,-0.035351515,0.0074872873,-0.043988187
Champion,NE,US,-0.039418112,-0.028316755,0.027311217,-0.0076782573
Birdsong,AR,US,0.028183315,-0.039225567,0.012197928,0.017086335
Hardy,IA,US,-0.021400379,-0.024701465,-0.01046052,-0.022122787
Humboldt,MN,US,-0.020465724,-0.014185962,-0.0060111163,-0.014090206
Tolu,KY,US,0.034012232,-0.027428195,0.025462858,-0.018538442
Cass,WV,US,0.021936819,0.018084425,0.03878502,-0.023556296
LittleCedar,IA,US,-0.019208621,-0.01870912,-0.012314826,-0.024753362
TableRock,PA,US,0.013427317,0.079364695,0.014493821,-0.02423613
Ferney,SD,US,-0.025867209,-0.011675255,0.0016056246,-0.008348608
Langdon,KS,US,-0.023901729,-0.038002286,0.02880254,-0.010025314
Mier,IN,US,0.017969904,-0.0043709925,0.0028608248,-0.038637567
Phillipstown,IL,US,0.036656234,-0.025378121,0.008226905,-0.029131271
BuckGrove,IA,US,-0.01164382,-0.025946718,-0.0050121793,-0.02727687
Rodman,IA,US,-0.021602133,-0.024117203,-0.00932171,-0.025249617
Rogers,ND,US,-0.025102029,-0.018503636,-0.0057372954,-0.00586881
Summerhaven,AZ,US,-0.042412195,0.007990834,-0.016213093,0.016563257
EdnaBay,AK,US,-0.04449302,-0.013520779,0.037173547,-0.008620566
Hagarville,AR,US,-0.006337628,-0.038815375,0.065916315,0.0019169499
Athol,KS,US,-0.025237529,-0.03658399,0.016268488,-0.011606361
Rockwood,IL,US,0.02863184,-0.024719099,0.015838888,-0.027140148
Maybell,CO,US,-0.026015455,-0.011349243,0.01386831,0.004255582
Saltaire,NY,US,-0.01869869,0.052778848,-0.029066946,0.018737294
BayouCorne,LA,US,0.021015767,-0.0033399225,0.03214777,0.05055283
May,OK,US,-0.026642177,-0.036183838,0.031732053,-0.00048409766
OldEucha,OK,US,-0.0070487764,-0.044213183,0.052771434,-0.006041188
Surprise,NE,US,-0.023144582,-0.026403373,0.008673182,-0.02397211
Orogrande,NM,US,-0.034287017,-0.001214511,-0.0013776692,0.011032294
SeconsettIsland,MA,US,-0.026090262,0.03863237,-0.019334354,0.010891441
Rockport,WA,US,-0.04457258,-0.0150163425,0.005201609,-0.01848813
Volcano,CA,US,-0.027254362,0.0010109567,-0.031014787,0.0068620737
Toeterville,IA,US,-0.019208621,-0.01870912,-0.012314826,-0.024753362
Central,AK,US,-0.027782904,0.0029683767,0.027974844,-0.016897377
DeepCreek,VA,US,0.014328852,0.031515423,-0.019116346,0.005805397
Miltonsburg,OH,US,0.033535033,0.017639339,0.030046277,-0.04711156
Stoutsville,MO,US,0.0047884495,-0.03476703,0.013368542,-0.03294959
Onton,KY,US,0.041256096,-0.027960425,0.012890037,-0.022488683
Truxton,AZ,US,-0.021662187,-0.0035493502,-0.03565598,0.008544242
Dresden,KS,US,-0.03859124,-0.03277005,0.022120457,-0.008730114
TwoButtes,CO,US,-0.031885944,-0.022359248,0.03655505,0.0031659533
Alice,ND,US,-0.023737803,-0.018350357,-0.0071748295,-0.012563957
CherryLog,GA,US,0.0406609,-0.004770952,0.036274757,0.026458057
Springbrook,ND,US,-0.025827162,-0.018810201,0.0018131282,-0.00515513
Trona,CA,US,-0.01790077,-0.0055231107,-0.0630609,0.006859466
DrippingSprings,OK,US,-0.006679868,-0.042054627,0.05959906,-0.0023769352
Casas,TX,US,-0.025021952,-0.00525303,0.07525811,0.032388084
St.Cloud,MO,US,0.011523069,-0.042862292,0.037676793,-0.027973315
ByramCenter,NJ,US,-0.005970788,0.07716554,0.018770741,-0.012090086
Ellston,IA,US,-0.010053774,-0.031551495,0.004467886,-0.03699629
Waller,PA,US,-0.011200798,0.05684268,0.02744439,-0.018362762
Boykin,GA,US,0.035686843,0.011484204,-0.012703278,0.057948522
Sunwest,AZ,US,-0.018480793,0.0005953217,-0.036136873,0.016116189
Sawpit,CO,US,-0.034938972,-0.003967983,0.017927557,0.005132857
Pierpoint,CA,US,-0.03573884,-0.00241229,0.014828585,0.0055383956
Clinton,NE,US,-0.035144273,-0.023129785,0.0338253,-0.003882273
Cathay,ND,US,-0.024480669,-0.019105515,-0.0025551615,-0.0052735982
Dickey,ND,US,-0.025105838,-0.016743904,-0.0011982166,-0.0060075643
LaGrande,WA,US,-0.05235613,-0.01576618,0.024162026,0.0054968
Greer,AZ,US,-0.04008324,-0.0015847668,0.00012360327,0.009317435
Delway,NC,US,0.04255541,0.010648045,0.001753468,0.0074235466
Coburg,IA,US,-0.009995333,-0.032252137,-0.005163826,-0.034702837
HarrisonCity,PA,US,0.038189527,0.04455846,0.027056295,-0.054574892
Gilead,NE,US,-0.01947062,-0.03376412,0.010499456,-0.020594055
Gramling,SC,US,0.060293127,-0.0007346177,0.010251642,0.024357542
Hachita,NM,US,-0.03805165,0.004161235,-0.015881076,0.008018435
Callimont,PA,US,0.025129626,0.03304186,0.012332897,-0.029316321
Jardine,MT,US,-0.036636736,-0.013500513,0.03486047,-0.003491149
Dolton,SD,US,-0.021243865,-0.020332279,-0.00035700202,-0.02370045
WideRuins,AZ,US,-0.027545005,-0.003703957,-0.009009084,0.0045660897
Hobucken,NC,US,0.017999126,0.0087317815,-0.011633851,0.007254099
Leando,IA,US,-0.0013356232,-0.033858888,0.0030792684,-0.0430982
Amorita,OK,US,-0.019103501,-0.040336035,0.018615704,-0.008645389
SequoiaCrest,CA,US,-0.03573884,-0.00241229,0.014828585,0.0055383956
Monango,ND,US,-0.027240107,-0.018152416,-0.00038725697,-0.00489757
Ragan,NE,US,-0.028947743,-0.029214121,0.020122541,-0.011740706
Willis,KS,US,-0.020351872,-0.03844516,0.011380355,-0.033446226
Woodland,MD,US,0.03087942,0.039248034,0.014249742,-0.02956733
Ottosen,IA,US,-0.018959135,-0.026052931,-0.011060379,-0.02594205
Jolley,IA,US,-0.018060572,-0.026309896,-0.007174088,-0.02795486
Ronneby,MN,US,-0.020476772,-0.010898918,-0.020856358,-0.028128924
EastFairview,MT,US,-0.026998283,-0.02146391,0.001607696,-0.0065368223
Midway,MN,US,-0.020713609,-0.011411403,-0.0057888553,-0.01094327
Idalia,CO,US,-0.03987478,-0.023872009,0.033629514,-0.006396899
LoganCreek,NV,US,-0.0330124,-0.00095309096,-0.0044986075,0.010332271
Diaperville,WI,US,-0.02744431,-0.0044526495,0.015406614,-0.029058203
HerronIsland,WA,US,-0.033864766,-0.02847426,-0.03946814,0.0012387217
CovenantLife,AK,US,-0.031341553,-0.008166995,0.016643383,-0.004909282
Hillman,MN,US,-0.021920519,-0.004648741,-0.008787521,-0.025360309
Shaniko,OR,US,-0.036414724,-0.01798692,-0.012330429,0.004348854
Duran,NM,US,-0.04092878,-0.003737467,0.029879352,0.0078827115
Baker,MN,US,-0.018649984,-0.016939642,-0.018551167,-0.013794682
ClearCreek,UT,US,-0.033608194,-0.00926532,0.016256794,0.0076625496
Nash,ND,US,-0.02381959,-0.019540269,-0.013138852,-0.012385331
Granite,OR,US,-0.034005266,-0.0052563264,0.027524792,-0.0038478924
Goldfield,CO,US,-0.03977675,-0.012448564,0.03120476,-0.00089324976
Denver,MO,US,-0.009865112,-0.032041915,0.004379043,-0.040346093
AnzacVillage,NM,US,-0.036537886,-0.010355262,-0.008799209,0.006141689
LaLomadeFalcon,TX,US,-0.0271347,-0.008954458,0.08084545,0.03178494
BlueEye,AR,US,-0.003945315,-0.050843682,0.062347136,-0.00032071397
Reid,MD,US,0.01888367,0.064593285,0.012192698,-0.023681894
Galatia,KS,US,-0.031718433,-0.033216137,0.026821975,-0.010108908
ElCapitan,AZ,US,-0.027676357,0.00673492,-0.03108814,0.011616918
Hamlin,KS,US,-0.019208536,-0.037675902,0.0074323756,-0.03464523
CrabOrchard,NE,US,-0.018392554,-0.030846681,0.009165045,-0.02882755
McLean,NE,US,-0.027036391,-0.022150155,0.010277442,-0.023668705
Cornlea,NE,US,-0.025144778,-0.024349047,0.01113394,-0.025811888
Wheatland,ND,US,-0.022080382,-0.018392421,-0.011446855,-0.014030514
Elkport,IA,US,-0.0063835764,-0.023034573,-0.016271751,-0.030348085
NaturalBridge,AL,US,0.041844636,-0.009656274,0.029145868,0.04630763
Texola,OK,US,-0.032299053,-0.03698857,0.042814363,0.0064983713
LittleOrleans,MD,US,0.019697163,0.05803373,0.027431717,-0.034409102
Regal,MN,US,-0.017011277,-0.019201465,-0.014302536,-0.024435256
Byron,OK,US,-0.019103501,-0.040336035,0.018615704,-0.008645389
Reserve,MT,US,-0.025308058,-0.02033184,0.00026488863,-0.0063824044
Berlin,ND,US,-0.024614003,-0.01742163,-0.00027970038,-0.0055992235
Cobden,MN,US,-0.020760642,-0.021012392,-0.004478204,-0.024890471
Nubieber,CA,US,-0.035224352,0.0011420134,-0.0045193513,0.009304788
KickapooSite6,KS,US,-0.018320477,-0.039272282,0.012327064,-0.032450344
Jerome,AR,US,0.020087548,-0.027397368,0.02876752,0.03746879
Douglas,OK,US,-0.009501555,-0.04702536,0.027102118,-0.0040355325
Denham,MN,US,-0.021658782,-0.006004983,-0.0031503132,-0.024663897
Cundiyo,NM,US,-0.046101175,-0.005672058,0.030045738,0.004208405
Paoli,CO,US,-0.038429108,-0.026357222,0.030147323,-0.0047172103
PopponessetIsland,MA,US,-0.027634377,0.03505309,-0.018144738,0.013771964
ValleyFord,CA,US,-0.014662199,0.0070767286,-0.061714258,0.015765147
Granger,MO,US,0.00069796975,-0.035351515,0.0074872873,-0.043988187
Gerlach,NV,US,-0.023414271,-0.0003061369,-0.031037433,0.0109138265
Broadland,SD,US,-0.026145235,-0.015582739,-0.0004739034,-0.015140682
Dailey,WV,US,0.019318532,0.012237371,0.033828165,-0.02352797
Fairdale,ND,US,-0.025776593,-0.014055005,-0.007243692,-0.008097349
LaChuparosa,TX,US,-0.025021952,-0.00525303,0.07525811,0.032388084
Panola,OK,US,-0.011348013,-0.041625928,0.073029384,0.0041966895
Speed,KS,US,-0.03242862,-0.037042912,0.019189285,-0.012482094
Brinsmade,ND,US,-0.025555301,-0.016610121,-0.007187717,-0.003575492
Capulin,NM,US,-0.04281543,-0.0053629205,0.037389595,0.0062304703
Altamont,SD,US,-0.02724321,-0.01678903,0.0020800817,-0.015301242
Nelson,NV,US,-0.01316775,-0.009702167,-0.07290923,0.007528714
Glenwood,NM,US,-0.037631325,0.0044251694,0.004888797,0.008711394
Frytown,IA,US,0.0021130326,-0.037330516,-0.010145633,-0.034157533
Spokane,MO,US,-0.00033927232,-0.05177899,0.061661832,-0.0111222165
Bushong,KS,US,-0.013909675,-0.041857127,0.022553463,-0.020081734
Bentley,IL,US,0.0082094185,-0.032077026,0.0035774275,-0.03966422
Fremont,MO,US,0.013193157,-0.034845226,0.05352672,-0.01412758
Beyerville,AZ,US,-0.036235753,0.0036091497,-0.005326606,0.010185574
Concord,KY,US,0.04491481,-0.0070279622,0.033256225,-0.03794281
Macomb,OK,US,-0.012923033,-0.04431602,0.046120703,-0.00077925227
Berkley,IA,US,-0.01006491,-0.033865374,-0.014827889,-0.029876068
LakeRoberts,NM,US,-0.035344724,0.0030932007,0.0059677884,0.008456075
Rockham,SD,US,-0.027599188,-0.017818922,0.0020327223,-0.009984018
LosPanes,Caguas,PR,-0.06386232,-0.018630756,0.056728646,0.010197957
Cushing,NE,US,-0.030259542,-0.027983125,0.013971838,-0.021931056
CantonCity,ND,US,-0.023417352,-0.017752742,-0.013102834,-0.011168122
Amado,AZ,US,-0.037104633,0.005079805,-0.014579202,0.011591424
Burgess,MO,US,-0.003720601,-0.04930463,0.03237816,-0.01682395
Creston,CA,US,-0.015595193,-0.0098638,-0.03540958,0.020297738
Beaulieu,MN,US,-0.020713609,-0.011411403,-0.0057888553,-0.01094327
GreatMeadows,NJ,US,-0.0014202902,0.08616188,0.010700248,-0.010391665
Sunrise,AK,US,-0.028019195,-0.006196272,0.025981724,-0.0043451474
Spencer,ID,US,-0.030354999,-0.007761121,0.022728324,-0.00073643756
Yetter,IA,US,-0.018060572,-0.026309896,-0.007174088,-0.02795486
Weston,CO,US,-0.04450207,-0.010830429,0.029231146,0.0075550573
Belgreen,AL,US,0.040992413,-0.01544053,0.033116527,0.03780047
LanceCreek,WY,US,-0.030905744,-0.014294267,0.03112874,0.006071782
LosVeteranosII,TX,US,-0.025212714,-0.004671212,0.0790513,0.033355724
Santiago,WA,US,-0.04403617,-0.005148348,0.00074649206,0.004943449
Passaic,MO,US,-0.0055419547,-0.046303682,0.022579307,-0.03134223
Wolford,ND,US,-0.025627688,-0.016807064,-0.010756589,-0.0042463355
Correll,MN,US,-0.022440093,-0.01925557,-0.0039173365,-0.021708108
Huntsdale,MO,US,-0.0010061772,-0.03425508,0.03208899,-0.035306737
Rosston,OK,US,-0.028847095,-0.03407655,0.02923094,-0.00043263647
Victoria,AR,US,0.02895925,-0.042321984,0.013742485,0.011632177
Boulder,WY,US,-0.02357265,-0.016330197,0.022066034,-0.0008815598
Chesapeake,MO,US,-0.001914449,-0.05104527,0.052161876,-0.015626803
Homestead,NM,US,-0.041458733,-0.001398946,0.0054450803,0.0072636656
Clarysville,MD,US,0.026022907,0.055675544,0.019427272,-0.036003694
Alsen,ND,US,-0.026510904,-0.013286606,-0.006682378,-0.0042151143
Bison,OK,US,-0.011819736,-0.04659315,0.027229493,-0.004035108
TanquecitosSouthAcres,TX,US,-0.02514283,-0.005646006,0.07493438,0.030553335
Charmwood,MO,US,0.013418225,-0.0414922,0.03612353,-0.025237354
Grainola,OK,US,-0.008007046,-0.050096627,0.0265617,-0.011819235
Storla,SD,US,-0.026138512,-0.020471279,-0.00046177013,-0.019013932
Gandy,NE,US,-0.035593588,-0.027852012,0.025067708,-0.011712731
Lawton,ND,US,-0.024779698,-0.01435507,-0.007580512,-0.0074226083
Erie,ND,US,-0.022351878,-0.018108748,-0.011659266,-0.014736732
Weed,NM,US,-0.0467946,0.0025165325,0.03617358,0.007618994
PedroBay,AK,US,-0.032450482,-0.011912191,0.025098044,-0.00858234
KempsMill,MD,US,0.020703785,0.0781885,0.017456183,-0.030695563
Susank,KS,US,-0.029068617,-0.033278733,0.025021221,-0.010267413
Galt,IA,US,-0.018227408,-0.025718512,-0.012053845,-0.023041917
OldStation,CA,US,-0.03416993,0.0029351802,0.015552306,0.0040077725
EastAmana,IA,US,0.0015246047,-0.03461282,-0.012654322,-0.031935383
Brownsville,MD,US,0.022100968,0.07783666,0.00825384,-0.023120845
Carlton,AL,US,0.025701044,0.014451573,0.021612672,0.05885867
LongLake,SD,US,-0.02699219,-0.01694885,0.0053736046,-0.008792277
Botines,TX,US,-0.025212714,-0.004671212,0.0790513,0.033355724
Parkline,ID,US,-0.044567324,-0.022379411,0.006217805,-0.0042407257
Waldo,KS,US,-0.028180197,-0.03640289,0.021573564,-0.012818088
Wales,ND,US,-0.026248133,-0.012346587,-0.004940849,-0.0041164444
Thendara,NY,US,-0.021443928,0.028186975,0.008577237,-0.013783005
Covel,WV,US,0.030576237,0.005604904,0.033241402,-0.0058791027
BullHollow,OK,US,-0.0070487764,-0.044213183,0.052771434,-0.006041188
RockyPoint,MT,US,-0.042380016,-0.021660015,0.0067887558,-0.002758
Moorefield,NE,US,-0.03579455,-0.029758068,0.020608485,-0.013716065
Lisco,NE,US,-0.0378179,-0.026824566,0.029952817,-0.0063734343
Winigan,MO,US,-0.004490265,-0.025329188,0.016898166,-0.04372132
Foxholm,ND,US,-0.03165459,-0.018898932,-0.0037520884,-0.0027850866
Impact,TX,US,-0.032821387,-0.035723418,0.062647104,0.011833961
Verdel,NE,US,-0.029359477,-0.026479626,0.011348102,-0.020786531
Portland,IA,US,-0.020850366,-0.02365925,-0.014172852,-0.022667343
Miller,IA,US,-0.020628022,-0.023523856,-0.010787201,-0.021567954
Embden,ND,US,-0.022395017,-0.018147534,-0.0102771185,-0.013739699
WhalePass,AK,US,-0.05016951,-0.009169701,0.046133097,-0.011715828
Samnorwood,TX,US,-0.030878501,-0.037320267,0.043961182,0.007046113
Jenner,CA,US,-0.023613729,0.0061334004,-0.024290271,0.014492174
Grenville,NM,US,-0.040822737,-0.006963248,0.037304115,0.008093095
Greenbackville,VA,US,0.005822389,0.029870711,-0.016845057,0.001314561
Marvin,SD,US,-0.029365113,-0.014952225,0.0030099915,-0.012722452
Luverne,ND,US,-0.025810074,-0.01791955,-0.009269537,-0.0075158654
Florence,IN,US,0.045321036,-0.021126201,0.025577666,-0.039929427
Nanafalia,AL,US,0.035153355,0.0024636614,0.03460561,0.049234103
Skwentna,AK,US,-0.03373855,0.0023208794,0.025678333,0.0030357258
Putnam,OK,US,-0.026003411,-0.039972115,0.034264743,0.0018773093
Mentone,TX,US,-0.038242195,-0.013714582,0.02280979,0.01287354
Floraville,IL,US,0.036218215,-0.02904033,-0.009198616,-0.03632052
BazileMills,NE,US,-0.027951917,-0.025193758,0.012383907,-0.02098406
Fortescue,MO,US,-0.015664896,-0.03851389,0.005793268,-0.03489256
JeffreyCity,WY,US,-0.030793604,-0.0076885414,0.03180026,-0.0011440212
Crocker,SD,US,-0.029256765,-0.01048728,0.0065479456,-0.010315045
Lushton,NE,US,-0.024855223,-0.028084774,0.012830311,-0.022402365
DeerLick,OK,US,-0.0075128204,-0.04422904,0.056367084,-0.0055577364
Hutchins,IA,US,-0.02151216,-0.023452628,-0.010172573,-0.021622851
SilverGate,MT,US,-0.035523754,-0.01112972,0.02932772,-0.0032677047
Fontanelle,NE,US,-0.017700288,-0.028925944,-0.0051327697,-0.027289541
Karluk,AK,US,-0.033552926,-0.0011315601,0.031545546,-0.0052133915
Prattville,CA,US,-0.0315133,0.0069467644,0.0017131438,0.0036257976
Kramer,ND,US,-0.027358128,-0.019522589,-0.009857913,-0.004474993
Maloy,IA,US,-0.009924178,-0.031815197,0.0057737892,-0.038158435
